ID,最近一次使用消费券的折扣,历史使用优惠券折扣的最大值,历史购买总次数,最近一次消费金额,历史消费金额的平均值,历史使用优惠券的频率,历史使用优惠券的总次数,历史购买产品数量,最近一次购买宝贝数量,Action,next.1,next.2,next.3,next.4,next.5,next.6,next.7,next.8,next.9,Reward
113.0,2.0,2.0,7.0,216.0,138.85714285714286,1.0,7.0,9.0,1.0,2.0,2.0,2.0,8.0,216.0,148.5,1.0,8.0,10.0,1.0,136.0
113.0,2.0,2.0,8.0,216.0,148.5,1.0,8.0,10.0,1.0,2.0,2.0,2.0,9.0,216.0,156.0,1.0,9.0,11.0,1.0,136.0
113.0,2.0,2.0,9.0,216.0,156.0,1.0,9.0,11.0,1.0,2.0,2.0,2.0,10.0,216.0,162.0,1.0,10.0,12.0,1.0,136.0
113.0,2.0,2.0,10.0,216.0,162.0,1.0,10.0,12.0,1.0,2.0,2.0,2.0,11.0,216.0,166.9090909090909,1.0,11.0,13.0,2.0,136.0
113.0,2.0,2.0,11.0,216.0,166.9090909090909,1.0,11.0,13.0,2.0,2.0,2.0,2.0,12.0,216.0,171.0,1.0,12.0,15.0,1.0,136.0
113.0,2.0,2.0,12.0,216.0,171.0,1.0,12.0,15.0,1.0,2.0,2.0,2.0,13.0,108.0,166.15384615384616,1.0,13.0,16.0,1.0,65.96
113.0,2.0,2.0,13.0,108.0,166.15384615384616,1.0,13.0,16.0,1.0,2.0,2.0,2.0,14.0,108.0,162.0,1.0,14.0,17.0,1.0,65.96
114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,318.0
114.0,2.0,2.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,0.0
114.0,2.0,2.0,1.0,399.0,399.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,399.0,399.0,1.0,2.0,2.0,1.0,318.0
114.0,2.0,2.0,2.0,399.0,399.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,187.9,328.6333333333333,1.0,3.0,3.0,1.0,99.8
114.0,3.0,3.0,3.0,187.9,328.6333333333333,1.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,187.9,293.45,1.0,4.0,4.0,1.0,99.8
114.0,3.0,3.0,4.0,187.9,293.45,1.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,399.0,314.56,1.0,5.0,5.0,1.0,111.24
114.0,4.0,4.0,5.0,399.0,314.56,1.0,5.0,5.0,1.0,3.0,3.0,4.0,6.0,187.9,293.45,1.0,6.0,6.0,1.0,99.8
114.0,3.0,4.0,6.0,187.9,293.45,1.0,6.0,6.0,1.0,3.0,3.0,4.0,7.0,187.9,278.37142857142857,1.0,7.0,7.0,1.0,99.8
114.0,3.0,4.0,7.0,187.9,278.37142857142857,1.0,7.0,7.0,1.0,3.0,3.0,4.0,8.0,187.9,267.0625,1.0,8.0,8.0,1.0,99.8
114.0,3.0,4.0,8.0,187.9,267.0625,1.0,8.0,8.0,1.0,3.0,3.0,4.0,9.0,187.9,258.26666666666665,1.0,9.0,9.0,1.0,99.8
114.0,3.0,4.0,9.0,187.9,258.26666666666665,1.0,9.0,9.0,1.0,4.0,4.0,4.0,10.0,399.0,272.34000000000003,1.0,10.0,10.0,2.0,111.24
114.0,4.0,4.0,10.0,399.0,272.34000000000003,1.0,10.0,10.0,2.0,3.0,3.0,4.0,11.0,187.9,264.6636363636364,1.0,11.0,12.0,1.0,99.8
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,99.0
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,216.0,216.0,1.0,1.0,2.0,1.0,136.0
116.0,2.0,2.0,1.0,216.0,216.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,187.9,201.95,1.0,2.0,3.0,1.0,82.1
116.0,3.0,3.0,2.0,187.9,201.95,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,216.0,206.63333333333333,1.0,3.0,4.0,1.0,136.0
116.0,2.0,3.0,3.0,216.0,206.63333333333333,1.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,216.0,208.975,1.0,4.0,5.0,1.0,136.0
116.0,2.0,3.0,4.0,216.0,208.975,1.0,4.0,5.0,1.0,2.0,2.0,3.0,5.0,216.0,210.38000000000002,1.0,5.0,6.0,2.0,136.0
116.0,2.0,3.0,5.0,216.0,210.38000000000002,1.0,5.0,6.0,2.0,2.0,2.0,3.0,6.0,216.0,211.3166666666667,1.0,6.0,8.0,1.0,136.0
116.0,2.0,3.0,6.0,216.0,211.3166666666667,1.0,6.0,8.0,1.0,1.0,1.0,3.0,7.0,250.1,216.85714285714286,1.0,7.0,9.0,2.0,209.0
116.0,1.0,3.0,7.0,250.1,216.85714285714286,1.0,7.0,9.0,2.0,2.0,1.0,3.0,7.0,250.1,216.85714285714286,1.0,7.0,9.0,6.0,0.0
116.0,1.0,3.0,7.0,250.1,216.85714285714286,1.0,7.0,9.0,6.0,2.0,2.0,3.0,8.0,216.0,216.75,1.0,8.0,15.0,2.0,136.0
116.0,2.0,3.0,8.0,216.0,216.75,1.0,8.0,15.0,2.0,2.0,2.0,3.0,9.0,216.0,216.66666666666666,1.0,9.0,17.0,2.0,136.0
116.0,2.0,3.0,9.0,216.0,216.66666666666666,1.0,9.0,17.0,2.0,3.0,3.0,3.0,10.0,187.9,213.79000000000002,1.0,10.0,19.0,1.0,82.1
116.0,3.0,3.0,10.0,187.9,213.79000000000002,1.0,10.0,19.0,1.0,2.0,2.0,3.0,11.0,216.0,213.9909090909091,1.0,11.0,20.0,1.0,136.0
116.0,2.0,3.0,11.0,216.0,213.9909090909091,1.0,11.0,20.0,1.0,3.0,3.0,3.0,12.0,187.9,211.8166666666667,1.0,12.0,21.0,1.0,82.1
116.0,3.0,3.0,12.0,187.9,211.8166666666667,1.0,12.0,21.0,1.0,2.0,2.0,3.0,13.0,216.0,212.13846153846154,1.0,13.0,22.0,1.0,136.0
116.0,2.0,3.0,13.0,216.0,212.13846153846154,1.0,13.0,22.0,1.0,2.0,2.0,3.0,14.0,216.0,212.41428571428574,1.0,14.0,23.0,1.0,136.0
116.0,2.0,3.0,14.0,216.0,212.41428571428574,1.0,14.0,23.0,1.0,2.0,2.0,3.0,14.0,216.0,212.41428571428574,1.0,14.0,23.0,1.0,0.0
116.0,2.0,3.0,14.0,216.0,212.41428571428574,1.0,14.0,23.0,1.0,0.0,0.0,3.0,15.0,187.9,210.78000000000003,1.0,15.0,24.0,1.0,0.0
116.0,0.0,3.0,15.0,187.9,210.78000000000003,1.0,15.0,24.0,1.0,0.0,0.0,3.0,16.0,187.9,209.35000000000002,1.0,16.0,25.0,1.0,0.0
116.0,0.0,3.0,16.0,187.9,209.35000000000002,1.0,16.0,25.0,1.0,3.0,3.0,3.0,17.0,187.9,208.08823529411768,1.0,17.0,26.0,2.0,82.1
116.0,3.0,3.0,17.0,187.9,208.08823529411768,1.0,17.0,26.0,2.0,2.0,2.0,3.0,18.0,216.0,208.5277777777778,1.0,18.0,28.0,2.0,136.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,80.51
117.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,108.0,147.95,1.0,2.0,2.0,1.0,65.96
117.0,2.0,3.0,2.0,108.0,147.95,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,108.0,147.95,1.0,2.0,2.0,2.0,0.0
117.0,2.0,3.0,2.0,108.0,147.95,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,108.0,134.63333333333333,1.0,3.0,4.0,1.0,65.96
117.0,2.0,3.0,3.0,108.0,134.63333333333333,1.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0,108.0,127.975,1.0,4.0,5.0,1.0,65.96
117.0,2.0,3.0,4.0,108.0,127.975,1.0,4.0,5.0,1.0,2.0,2.0,3.0,5.0,108.0,123.97999999999999,1.0,5.0,6.0,2.0,65.96
117.0,2.0,3.0,5.0,108.0,123.97999999999999,1.0,5.0,6.0,2.0,4.0,4.0,4.0,6.0,399.0,169.81666666666666,1.0,6.0,8.0,1.0,122.48
117.0,4.0,4.0,6.0,399.0,169.81666666666666,1.0,6.0,8.0,1.0,2.0,2.0,4.0,7.0,108.0,160.9857142857143,1.0,7.0,9.0,6.0,65.96
117.0,2.0,4.0,7.0,108.0,160.9857142857143,1.0,7.0,9.0,6.0,3.0,3.0,4.0,8.0,187.9,164.35000000000002,1.0,8.0,15.0,1.0,80.51
117.0,3.0,4.0,8.0,187.9,164.35000000000002,1.0,8.0,15.0,1.0,4.0,4.0,4.0,9.0,399.0,190.42222222222225,1.0,9.0,16.0,1.0,122.48
117.0,4.0,4.0,9.0,399.0,190.42222222222225,1.0,9.0,16.0,1.0,2.0,2.0,4.0,10.0,108.0,182.18,1.0,10.0,17.0,1.0,65.96
117.0,2.0,4.0,10.0,108.0,182.18,1.0,10.0,17.0,1.0,3.0,3.0,4.0,11.0,216.0,185.25454545454548,1.0,11.0,18.0,1.0,109.41
117.0,3.0,4.0,11.0,216.0,185.25454545454548,1.0,11.0,18.0,1.0,4.0,4.0,4.0,12.0,399.0,203.0666666666667,1.0,12.0,19.0,1.0,122.48
117.0,4.0,4.0,12.0,399.0,203.0666666666667,1.0,12.0,19.0,1.0,3.0,3.0,4.0,13.0,187.9,201.90000000000003,1.0,13.0,20.0,1.0,80.51
117.0,3.0,4.0,13.0,187.9,201.90000000000003,1.0,13.0,20.0,1.0,4.0,4.0,4.0,14.0,399.0,215.97857142857146,1.0,14.0,21.0,1.0,122.48
117.0,4.0,4.0,14.0,399.0,215.97857142857146,1.0,14.0,21.0,1.0,4.0,4.0,4.0,15.0,399.0,228.18,1.0,15.0,22.0,1.0,122.48
117.0,4.0,4.0,15.0,399.0,228.18,1.0,15.0,22.0,1.0,3.0,3.0,4.0,16.0,216.0,227.41875000000002,1.0,16.0,23.0,1.0,109.41
117.0,3.0,4.0,16.0,216.0,227.41875000000002,1.0,16.0,23.0,1.0,4.0,3.0,4.0,16.0,216.0,227.41875000000002,1.0,16.0,23.0,1.0,0.0
117.0,3.0,4.0,16.0,216.0,227.41875000000002,1.0,16.0,23.0,1.0,3.0,3.0,4.0,17.0,216.0,226.74705882352941,1.0,17.0,24.0,1.0,109.41
117.0,3.0,4.0,17.0,216.0,226.74705882352941,1.0,17.0,24.0,1.0,4.0,4.0,4.0,18.0,399.0,236.31666666666672,1.0,18.0,25.0,1.0,133.86
117.0,4.0,4.0,18.0,399.0,236.31666666666672,1.0,18.0,25.0,1.0,2.0,2.0,4.0,19.0,199.0,234.3526315789474,1.0,19.0,26.0,1.0,133.86
117.0,2.0,4.0,19.0,199.0,234.3526315789474,1.0,19.0,26.0,1.0,2.0,2.0,4.0,20.0,199.0,232.58500000000004,1.0,20.0,27.0,1.0,133.86
117.0,2.0,4.0,20.0,199.0,232.58500000000004,1.0,20.0,27.0,1.0,3.0,3.0,4.0,21.0,216.0,231.79523809523812,1.0,21.0,28.0,1.0,109.41
117.0,3.0,4.0,21.0,216.0,231.79523809523812,1.0,21.0,28.0,1.0,3.0,3.0,4.0,22.0,187.9,229.8,1.0,22.0,29.0,1.0,80.51
117.0,3.0,4.0,22.0,187.9,229.8,1.0,22.0,29.0,1.0,3.0,3.0,4.0,23.0,216.0,229.20000000000002,1.0,23.0,30.0,1.0,109.41
117.0,3.0,4.0,23.0,216.0,229.20000000000002,1.0,23.0,30.0,1.0,3.0,3.0,4.0,23.0,216.0,229.20000000000002,1.0,23.0,30.0,1.0,0.0
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,68.0
118.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,0.0
118.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,187.9,147.95,1.0,2.0,3.0,1.0,99.8
118.0,3.0,3.0,2.0,187.9,147.95,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,199.0,164.96666666666667,1.0,3.0,4.0,1.0,138.0
118.0,2.0,3.0,3.0,199.0,164.96666666666667,1.0,3.0,4.0,1.0,1.0,2.0,3.0,3.0,199.0,164.96666666666667,1.0,3.0,4.0,1.0,0.0
118.0,2.0,3.0,3.0,199.0,164.96666666666667,1.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,199.0,164.96666666666667,1.0,3.0,4.0,1.0,0.0
118.0,2.0,3.0,3.0,199.0,164.96666666666667,1.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,199.0,164.96666666666667,1.0,3.0,4.0,1.0,0.0
118.0,2.0,3.0,3.0,199.0,164.96666666666667,1.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,187.9,170.7,1.0,4.0,5.0,1.0,99.8
118.0,3.0,3.0,4.0,187.9,170.7,1.0,4.0,5.0,1.0,1.0,1.0,3.0,5.0,250.1,186.57999999999998,1.0,5.0,6.0,1.0,209.0
118.0,1.0,3.0,5.0,250.1,186.57999999999998,1.0,5.0,6.0,1.0,2.0,2.0,3.0,6.0,299.0,205.3166666666667,1.0,6.0,7.0,1.0,208.0
118.0,2.0,3.0,6.0,299.0,205.3166666666667,1.0,6.0,7.0,1.0,2.0,2.0,3.0,7.0,199.0,204.41428571428574,1.0,7.0,8.0,1.0,138.0
118.0,2.0,3.0,7.0,199.0,204.41428571428574,1.0,7.0,8.0,1.0,3.0,3.0,3.0,8.0,375.8,225.8375,1.0,8.0,9.0,1.0,166.43
118.0,3.0,3.0,8.0,375.8,225.8375,1.0,8.0,9.0,1.0,2.0,2.0,3.0,9.0,299.0,233.96666666666664,1.0,9.0,10.0,1.0,208.0
118.0,2.0,3.0,9.0,299.0,233.96666666666664,1.0,9.0,10.0,1.0,2.0,2.0,3.0,10.0,108.0,221.36999999999998,1.0,10.0,11.0,1.0,68.0
118.0,2.0,3.0,10.0,108.0,221.36999999999998,1.0,10.0,11.0,1.0,2.0,2.0,3.0,11.0,108.0,211.06363636363633,1.0,11.0,12.0,1.0,68.0
118.0,2.0,3.0,11.0,108.0,211.06363636363633,1.0,11.0,12.0,1.0,3.0,3.0,3.0,12.0,375.8,224.79166666666666,1.0,12.0,13.0,1.0,166.43
118.0,3.0,3.0,12.0,375.8,224.79166666666666,1.0,12.0,13.0,1.0,3.0,3.0,3.0,13.0,375.8,236.40769230769232,1.0,13.0,14.0,1.0,166.43
118.0,3.0,3.0,13.0,375.8,236.40769230769232,1.0,13.0,14.0,1.0,3.0,3.0,3.0,13.0,375.8,236.40769230769232,1.0,13.0,14.0,1.0,0.0
118.0,3.0,3.0,13.0,375.8,236.40769230769232,1.0,13.0,14.0,1.0,3.0,3.0,3.0,14.0,375.8,246.36428571428573,1.0,14.0,15.0,2.0,166.43
118.0,3.0,3.0,14.0,375.8,246.36428571428573,1.0,14.0,15.0,2.0,2.0,2.0,3.0,15.0,299.0,249.87333333333336,1.0,15.0,17.0,1.0,208.0
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,99.0
119.0,4.0,4.0,1.0,299.0,299.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,299.0,299.0,1.0,2.0,2.0,1.0,99.0
119.0,4.0,4.0,2.0,299.0,299.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,187.9,261.96666666666664,1.0,3.0,3.0,1.0,81.29
119.0,3.0,4.0,3.0,187.9,261.96666666666664,1.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,187.9,243.45,1.0,4.0,4.0,1.0,99.8
119.0,3.0,4.0,4.0,187.9,243.45,1.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,187.9,232.34,1.0,5.0,5.0,3.0,99.8
119.0,3.0,4.0,5.0,187.9,232.34,1.0,5.0,5.0,3.0,3.0,3.0,4.0,6.0,187.9,224.93333333333337,1.0,6.0,8.0,1.0,99.8
119.0,3.0,4.0,6.0,187.9,224.93333333333337,1.0,6.0,8.0,1.0,4.0,3.0,4.0,6.0,187.9,224.93333333333337,1.0,6.0,8.0,3.0,0.0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,250.1,250.1,1.0,1.0,1.0,2.0,168.09
120.0,2.0,2.0,1.0,250.1,250.1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,250.1,250.1,1.0,2.0,3.0,2.0,175.7
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,3.0,1.0,96.81
121.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,187.9,187.9,1.0,2.0,4.0,2.0,96.81
122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,250.1,250.1,1.0,1.0,1.0,1.0,202.73
122.0,1.0,1.0,1.0,250.1,250.1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,108.0,179.05,1.0,2.0,2.0,1.0,68.0
122.0,2.0,2.0,2.0,108.0,179.05,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,108.0,155.36666666666667,1.0,3.0,3.0,3.0,65.96
122.0,2.0,2.0,3.0,108.0,155.36666666666667,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,187.9,163.5,1.0,4.0,6.0,1.0,99.8
122.0,3.0,3.0,4.0,187.9,163.5,1.0,4.0,6.0,1.0,1.0,3.0,3.0,4.0,187.9,163.5,1.0,4.0,6.0,1.0,0.0
122.0,3.0,3.0,4.0,187.9,163.5,1.0,4.0,6.0,1.0,2.0,2.0,3.0,5.0,108.0,152.4,1.0,5.0,7.0,1.0,68.0
122.0,2.0,3.0,5.0,108.0,152.4,1.0,5.0,7.0,1.0,2.0,2.0,3.0,6.0,108.0,145.0,1.0,6.0,8.0,1.0,68.0
122.0,2.0,3.0,6.0,108.0,145.0,1.0,6.0,8.0,1.0,2.0,2.0,3.0,7.0,108.0,139.71428571428572,1.0,7.0,9.0,3.0,68.0
122.0,2.0,3.0,7.0,108.0,139.71428571428572,1.0,7.0,9.0,3.0,1.0,2.0,3.0,7.0,108.0,139.71428571428572,1.0,7.0,9.0,1.0,0.0
122.0,2.0,3.0,7.0,108.0,139.71428571428572,1.0,7.0,9.0,1.0,3.0,3.0,3.0,8.0,187.9,145.7375,1.0,8.0,10.0,2.0,99.8
122.0,3.0,3.0,8.0,187.9,145.7375,1.0,8.0,10.0,2.0,2.0,2.0,3.0,9.0,108.0,141.54444444444445,1.0,9.0,12.0,4.0,68.0
122.0,2.0,3.0,9.0,108.0,141.54444444444445,1.0,9.0,12.0,4.0,2.0,2.0,3.0,10.0,108.0,138.19,1.0,10.0,16.0,2.0,68.0
122.0,2.0,3.0,10.0,108.0,138.19,1.0,10.0,16.0,2.0,2.0,2.0,3.0,11.0,108.0,135.44545454545457,1.0,11.0,18.0,1.0,68.0
122.0,2.0,3.0,11.0,108.0,135.44545454545457,1.0,11.0,18.0,1.0,2.0,2.0,3.0,11.0,108.0,135.44545454545457,1.0,11.0,18.0,1.0,0.0
122.0,2.0,3.0,11.0,108.0,135.44545454545457,1.0,11.0,18.0,1.0,2.0,2.0,3.0,11.0,108.0,135.44545454545457,1.0,11.0,18.0,2.0,0.0
122.0,2.0,3.0,11.0,108.0,135.44545454545457,1.0,11.0,18.0,2.0,2.0,2.0,3.0,12.0,108.0,133.15833333333333,1.0,12.0,20.0,1.0,68.0
122.0,2.0,3.0,12.0,108.0,133.15833333333333,1.0,12.0,20.0,1.0,2.0,2.0,3.0,13.0,108.0,131.22307692307692,1.0,13.0,21.0,1.0,68.0
122.0,2.0,3.0,13.0,108.0,131.22307692307692,1.0,13.0,21.0,1.0,2.0,2.0,3.0,14.0,108.0,129.56428571428572,1.0,14.0,22.0,1.0,68.0
122.0,2.0,3.0,14.0,108.0,129.56428571428572,1.0,14.0,22.0,1.0,3.0,3.0,3.0,15.0,187.9,133.45333333333335,1.0,15.0,23.0,1.0,99.8
122.0,3.0,3.0,15.0,187.9,133.45333333333335,1.0,15.0,23.0,1.0,2.0,2.0,3.0,16.0,108.0,131.8625,1.0,16.0,24.0,1.0,65.96
122.0,2.0,3.0,16.0,108.0,131.8625,1.0,16.0,24.0,1.0,2.0,2.0,3.0,17.0,108.0,130.45882352941177,1.0,17.0,25.0,1.0,68.0
122.0,2.0,3.0,17.0,108.0,130.45882352941177,1.0,17.0,25.0,1.0,2.0,2.0,3.0,18.0,108.0,129.2111111111111,1.0,18.0,26.0,1.0,68.0
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,99.8
123.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,187.9,187.9,1.0,2.0,2.0,1.0,99.8
123.0,3.0,3.0,2.0,187.9,187.9,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,187.9,187.9,1.0,3.0,3.0,2.0,99.8
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,2.0,1.0,96.81
124.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,187.9,187.9,1.0,2.0,3.0,3.0,96.81
124.0,3.0,3.0,2.0,187.9,187.9,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,187.9,187.9,1.0,3.0,6.0,2.0,96.81
124.0,3.0,3.0,3.0,187.9,187.9,1.0,3.0,6.0,2.0,3.0,3.0,3.0,4.0,375.8,234.875,1.0,4.0,8.0,1.0,199.6
124.0,3.0,3.0,4.0,375.8,234.875,1.0,4.0,8.0,1.0,3.0,3.0,3.0,5.0,187.9,225.48000000000002,1.0,5.0,9.0,2.0,96.81
124.0,3.0,3.0,5.0,187.9,225.48000000000002,1.0,5.0,9.0,2.0,3.0,3.0,3.0,6.0,187.9,219.2166666666667,1.0,6.0,11.0,1.0,96.81
124.0,3.0,3.0,6.0,187.9,219.2166666666667,1.0,6.0,11.0,1.0,0.0,0.0,3.0,7.0,399.0,244.90000000000003,1.0,7.0,12.0,1.0,0.0
124.0,0.0,3.0,7.0,399.0,244.90000000000003,1.0,7.0,12.0,1.0,0.0,0.0,3.0,8.0,399.0,264.1625,1.0,8.0,13.0,1.0,0.0
124.0,0.0,3.0,8.0,399.0,264.1625,1.0,8.0,13.0,1.0,0.0,0.0,3.0,8.0,399.0,264.1625,1.0,8.0,13.0,1.0,0.0
124.0,0.0,3.0,8.0,399.0,264.1625,1.0,8.0,13.0,1.0,3.0,3.0,3.0,9.0,375.8,276.5666666666667,1.0,9.0,14.0,1.0,199.6
124.0,3.0,3.0,9.0,375.8,276.5666666666667,1.0,9.0,14.0,1.0,3.0,3.0,3.0,10.0,375.8,286.49000000000007,1.0,10.0,15.0,2.0,199.6
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,0.0
125.0,0.0,0.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,187.9,187.9,1.0,2.0,2.0,1.0,0.0
125.0,0.0,0.0,2.0,187.9,187.9,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,187.9,187.9,1.0,3.0,3.0,1.0,0.0
125.0,0.0,0.0,3.0,187.9,187.9,1.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,187.9,187.9,1.0,4.0,4.0,2.0,0.0
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,2.0,68.0
126.0,2.0,2.0,1.0,108.0,108.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,3.0,1.0,68.0
126.0,2.0,2.0,2.0,108.0,108.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,68.0
126.0,2.0,2.0,3.0,108.0,108.0,1.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,187.9,127.975,1.0,4.0,5.0,1.0,99.8
126.0,3.0,3.0,4.0,187.9,127.975,1.0,4.0,5.0,1.0,3.0,3.0,3.0,5.0,187.9,139.95999999999998,1.0,5.0,6.0,1.0,99.8
126.0,3.0,3.0,5.0,187.9,139.95999999999998,1.0,5.0,6.0,1.0,3.0,3.0,3.0,6.0,187.9,147.95,1.0,6.0,7.0,1.0,99.8
126.0,3.0,3.0,6.0,187.9,147.95,1.0,6.0,7.0,1.0,2.0,2.0,3.0,7.0,108.0,142.24285714285713,1.0,7.0,8.0,1.0,68.0
126.0,2.0,3.0,7.0,108.0,142.24285714285713,1.0,7.0,8.0,1.0,2.0,2.0,3.0,8.0,108.0,137.96249999999998,1.0,8.0,9.0,5.0,68.0
126.0,2.0,3.0,8.0,108.0,137.96249999999998,1.0,8.0,9.0,5.0,2.0,2.0,3.0,8.0,108.0,137.96249999999998,1.0,8.0,9.0,2.0,0.0
126.0,2.0,3.0,8.0,108.0,137.96249999999998,1.0,8.0,9.0,2.0,2.0,2.0,3.0,9.0,108.0,134.63333333333333,1.0,9.0,11.0,1.0,68.0
126.0,2.0,3.0,9.0,108.0,134.63333333333333,1.0,9.0,11.0,1.0,2.0,2.0,3.0,10.0,108.0,131.96999999999997,1.0,10.0,12.0,1.0,68.0
126.0,2.0,3.0,10.0,108.0,131.96999999999997,1.0,10.0,12.0,1.0,3.0,3.0,3.0,11.0,187.9,137.05454545454543,1.0,11.0,13.0,1.0,99.8
126.0,3.0,3.0,11.0,187.9,137.05454545454543,1.0,11.0,13.0,1.0,3.0,3.0,3.0,12.0,187.9,141.29166666666666,1.0,12.0,14.0,1.0,99.8
126.0,3.0,3.0,12.0,187.9,141.29166666666666,1.0,12.0,14.0,1.0,3.0,3.0,3.0,13.0,187.9,144.87692307692308,1.0,13.0,15.0,1.0,99.8
127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,80.69
127.0,3.0,3.0,1.0,187.9,187.9,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,187.9,187.9,1.0,2.0,2.0,1.0,80.69
